,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_multi_class,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,3.766147327423096,0.5869163176990037,0.004721522331237793,0.0037137331581560545,0.001,,multinomial,l2,saga,"{'C': 0.001, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'saga'}",0.3524355300859599,0.3858643744030564,0.35052531041069723,0.35912129894937916,0.3638968481375358,0.38872970391595035,0.3600764087870105,0.3629417382999045,0.335243553008596,0.36103151862464183,0.36198662846227314,0.014968128385222343,44,0.3921256500053062,0.3902154303300435,0.396370582617001,0.39530934946407725,0.39117054016767483,0.3919134033747214,0.3895786904382893,0.3902154303300435,0.38872970391595035,0.388623580600658,0.3914252361243765,0.0024857333710210905
1,0.18118886947631835,0.03268337416317018,0.00442807674407959,0.004443018985116976,0.001,,multinomial,l2,lbfgs,"{'C': 0.001, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.3543457497612225,0.3763132760267431,0.35052531041069723,0.35148042024832854,0.3753581661891118,0.3944603629417383,0.36867239732569246,0.3658070678127985,0.3419293218720153,0.36103151862464183,0.36399235912129896,0.014700316399030331,26,0.3967950758781704,0.3920195266900138,0.39509710283349253,0.39488485620290775,0.39148891011355197,0.39414199299586117,0.38713785418656477,0.3933991297888146,0.395521596094662,0.3868194842406877,0.39273055290247266,0.0032443374568381267
2,0.2556652069091797,0.050684264591028226,0.0053253650665283205,0.004295720921793816,0.001,,multinomial,l2,newton-cg,"{'C': 0.001, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.3543457497612225,0.3763132760267431,0.35052531041069723,0.35148042024832854,0.3753581661891118,0.3944603629417383,0.36867239732569246,0.3658070678127985,0.3419293218720153,0.36103151862464183,0.36399235912129896,0.014700316399030331,26,0.3967950758781704,0.3920195266900138,0.39509710283349253,0.39488485620290775,0.39148891011355197,0.39414199299586117,0.38713785418656477,0.3933991297888146,0.395521596094662,0.3868194842406877,0.39273055290247266,0.0032443374568381267
3,3.7765618562698364,0.4163903264495423,0.00283205509185791,0.0018356874163479346,0.001,,multinomial,l2,sag,"{'C': 0.001, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'sag'}",0.3428844317096466,0.3333333333333333,0.3543457497612225,0.3390639923591213,0.3553008595988539,0.3333333333333333,0.3333333333333333,0.35052531041069723,0.3428844317096466,0.34097421203438394,0.3425978987583572,0.007968730423540082,48,0.36060702536347233,0.3333333333333333,0.37917860553963706,0.34277830839435425,0.3681417807492306,0.3333333333333333,0.3333333333333333,0.3446885280696169,0.3426721850790619,0.3461742544837101,0.34842406876790827,0.01500073238841354
4,3.133314824104309,0.23796340940196103,0.0029799222946166994,0.001849707034597087,0.001,balanced,multinomial,l2,saga,"{'C': 0.001, 'class_weight': 'balanced', 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'saga'}",0.3533906399235912,0.36867239732569246,0.34765998089780326,0.35052531041069723,0.36198662846227314,0.38872970391595035,0.3638968481375358,0.3658070678127985,0.34097421203438394,0.3524355300859599,0.35940783190066855,0.012864233961645797,45,0.3919134033747214,0.38713785418656477,0.3958399660405391,0.3942481163111536,0.39159503342884433,0.3924440199511833,0.3898970603841664,0.3921256500053062,0.3967950758781704,0.38437864798896315,0.39163748275496124,0.0035778512160807444
5,0.19364778995513915,0.03068756041763502,0.002629208564758301,0.0014472559640674148,0.001,balanced,multinomial,l2,lbfgs,"{'C': 0.001, 'class_weight': 'balanced', 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.3543457497612225,0.3763132760267431,0.35052531041069723,0.35148042024832854,0.3753581661891118,0.3944603629417383,0.36867239732569246,0.3658070678127985,0.3419293218720153,0.36103151862464183,0.36399235912129896,0.014700316399030331,26,0.3967950758781704,0.3920195266900138,0.39509710283349253,0.39488485620290775,0.39148891011355197,0.39414199299586117,0.38713785418656477,0.3933991297888146,0.395521596094662,0.3868194842406877,0.39273055290247266,0.0032443374568381267
6,0.2900906324386597,0.0718795475896211,0.0072879791259765625,0.0055463305570362924,0.001,balanced,multinomial,l2,newton-cg,"{'C': 0.001, 'class_weight': 'balanced', 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.3543457497612225,0.3763132760267431,0.35052531041069723,0.35148042024832854,0.3753581661891118,0.3944603629417383,0.36867239732569246,0.3658070678127985,0.3419293218720153,0.36103151862464183,0.36399235912129896,0.014700316399030331,26,0.3967950758781704,0.3920195266900138,0.39509710283349253,0.39488485620290775,0.39148891011355197,0.39414199299586117,0.38713785418656477,0.3933991297888146,0.395521596094662,0.3868194842406877,0.39273055290247266,0.0032443374568381267
7,4.267995858192444,0.39634727267800396,0.002094006538391113,0.00015434197377903766,0.001,balanced,multinomial,l2,sag,"{'C': 0.001, 'class_weight': 'balanced', 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'sag'}",0.34861509073543456,0.3495702005730659,0.3533906399235912,0.3753581661891118,0.36198662846227314,0.3447946513849093,0.3333333333333333,0.36867239732569246,0.3333333333333333,0.3333333333333333,0.35023877745940785,0.014173327969649143,47,0.3506314337259896,0.34161095192613816,0.35190491350949804,0.38660723761010296,0.37005200042449327,0.3422476918178924,0.3333333333333333,0.3842725246736708,0.3333333333333333,0.3333333333333333,0.35273267536877856,0.019519063795071623
8,3.6459692239761354,0.13298791524488182,0.003924846649169922,0.002792684492937943,0.01,,multinomial,l2,saga,"{'C': 0.01, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'saga'}",0.35816618911174786,0.37822349570200575,0.34765998089780326,0.35912129894937916,0.37058261700095513,0.38968481375358166,0.36771728748806115,0.36867239732569246,0.3428844317096466,0.36103151862464183,0.3643744030563515,0.013111470109244792,25,0.39530934946407725,0.39138278679825955,0.39573384272524675,0.3954154727793696,0.3920195266900138,0.3898970603841664,0.3872439775018572,0.3923378966358909,0.3937174997346917,0.3884113339700732,0.3921468746683646,0.0028232791184202946
9,0.16131818294525146,0.026138189682067565,0.0028180360794067385,0.0020746504913701936,0.01,,multinomial,l2,lbfgs,"{'C': 0.01, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.3543457497612225,0.3763132760267431,0.35052531041069723,0.35148042024832854,0.3753581661891118,0.3944603629417383,0.36867239732569246,0.3658070678127985,0.3419293218720153,0.36103151862464183,0.36399235912129896,0.014700316399030331,26,0.3967950758781704,0.3920195266900138,0.39509710283349253,0.39488485620290775,0.39148891011355197,0.39414199299586117,0.38713785418656477,0.3933991297888146,0.3956277194099544,0.3868194842406877,0.39274116523400193,0.0032536100072693337
